"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_001MA","B08201_001EA","B08201_002E","B08201_002EA","B08201_002M","B08201_002MA","B08201_003E","B08201_003EA","B08201_003M","B08201_003MA","B08201_004E","B08201_004M","B08201_004MA","B08201_004EA","B08201_005E","B08201_005M","B08201_005MA","B08201_005EA","B08201_006E","B08201_006EA","B08201_006M","B08201_006MA","B08201_007E","B08201_007EA","B08201_007M","B08201_007MA","B08201_008E","B08201_008EA","B08201_008M","B08201_008MA","B08201_009E","B08201_009M","B08201_009MA","B08201_009EA","B08201_010E","B08201_010M","B08201_010MA","B08201_010EA","B08201_011E","B08201_011M","B08201_011MA","B08201_011EA","B08201_012E","B08201_012EA","B08201_012M","B08201_012MA","B08201_013E","B08201_013EA","B08201_013M","B08201_013MA","B08201_014E","B08201_014EA","B08201_014M","B08201_014MA","B08201_015E","B08201_015M","B08201_015MA","B08201_015EA","B08201_016E","B08201_016EA","B08201_016M","B08201_016MA","B08201_017E","B08201_017EA","B08201_017M","B08201_017MA","B08201_018E","B08201_018EA","B08201_018M","B08201_018MA","B08201_019E","B08201_019EA","B08201_019M","B08201_019MA","B08201_020E","B08201_020M","B08201_020MA","B08201_020EA","B08201_021E","B08201_021EA","B08201_021M","B08201_021MA","B08201_022E","B08201_022M","B08201_022MA","B08201_022EA","B08201_023E","B08201_023EA","B08201_023M","B08201_023MA","B08201_024E","B08201_024EA","B08201_024M","B08201_024MA","B08201_025E","B08201_025EA","B08201_025M","B08201_025MA","B08201_026E","B08201_026EA","B08201_026M","B08201_026MA","B08201_027E","B08201_027M","B08201_027MA","B08201_027EA","B08201_028E","B08201_028EA","B08201_028M","B08201_028MA","B08201_029E","B08201_029EA","B08201_029M","B08201_029MA","B08201_030E","B08201_030EA","B08201_030M","B08201_030MA",
"1400000US53061051200","Census Tract 512, Snohomish County, Washington","1673","84","null","null","89","null","47","null","482","null","113","null","763","117","null","null","177","67","null","null","162","null","73","null","461","null","107","null","37","null","33","null","333","93","null","null","91","59","null","null","0","12","null","null","0","null","12","null","524","null","111","null","20","null","23","null","50","36","null","null","334","null","98","null","83","null","41","null","37","null","35","null","344","null","103","null","32","35","null","null","84","null","62","null","139","66","null","null","60","null","42","null","29","null","27","null","344","null","79","null","0","null","12","null","15","18","null","null","199","null","66","null","34","null","31","null","96","null","66","null",
"1400000US53061051300","Census Tract 513, Snohomish County, Washington","2895","153","null","null","75","null","57","null","946","null","228","null","1342","214","null","null","367","132","null","null","165","null","73","null","807","null","209","null","40","null","37","null","672","191","null","null","55","44","null","null","40","59","null","null","0","null","17","null","1098","null","201","null","0","null","17","null","194","87","null","null","791","null","202","null","93","null","77","null","20","null","25","null","507","null","171","null","0","17","null","null","62","null","48","null","285","145","null","null","112","null","78","null","48","null","40","null","483","null","118","null","35","null","42","null","18","33","null","null","211","null","122","null","122","null","78","null","97","null","62","null",
"1400000US53061051400","Census Tract 514, Snohomish County, Washington","3168","232","null","null","398","null","133","null","1533","null","289","null","878","218","null","null","222","76","null","null","137","null","103","null","1280","null","242","null","296","null","108","null","796","207","null","null","154","92","null","null","0","17","null","null","34","null","45","null","850","null","186","null","102","null","75","null","427","153","null","null","299","null","146","null","22","null","25","null","0","null","17","null","504","null","166","null","0","17","null","null","260","null","145","null","124","70","null","null","107","null","68","null","13","null","19","null","534","null","124","null","0","null","17","null","50","45","null","null","301","null","111","null","93","null","65","null","90","null","96","null",
"1400000US53061051500","Census Tract 515, Snohomish County, Washington","2247","126","null","null","305","null","135","null","812","null","179","null","676","143","null","null","314","153","null","null","140","null","62","null","628","null","160","null","281","null","135","null","267","114","null","null","80","73","null","null","0","17","null","null","0","null","17","null","737","null","159","null","14","null","23","null","375","129","null","null","305","null","108","null","22","null","29","null","21","null","24","null","512","null","185","null","0","17","null","null","139","null","102","null","118","98","null","null","205","null","133","null","50","null","35","null","370","null","102","null","10","null","16","null","31","34","null","null","173","null","74","null","87","null","59","null","69","null","57","null",
"1400000US53061051601","Census Tract 516.01, Snohomish County, Washington","1599","99","null","null","53","null","41","null","412","null","103","null","775","120","null","null","237","85","null","null","122","null","47","null","294","null","88","null","32","null","27","null","205","78","null","null","40","27","null","null","0","12","null","null","17","null","25","null","578","null","105","null","21","null","31","null","137","80","null","null","334","null","83","null","64","null","43","null","22","null","19","null","248","null","84","null","0","12","null","null","19","null","19","null","114","59","null","null","87","null","53","null","28","null","20","null","479","null","95","null","0","null","12","null","51","40","null","null","287","null","86","null","86","null","50","null","55","null","33","null",
"1400000US53061051602","Census Tract 516.02, Snohomish County, Washington","1521","112","null","null","56","null","56","null","461","null","106","null","570","95","null","null","260","59","null","null","174","null","75","null","363","null","93","null","37","null","51","null","286","82","null","null","40","32","null","null","0","12","null","null","0","null","12","null","535","null","118","null","0","null","12","null","126","99","null","null","277","null","82","null","76","null","41","null","56","null","48","null","296","null","77","null","15","23","null","null","26","null","24","null","65","52","null","null","147","null","45","null","43","null","45","null","327","null","67","null","4","null","7","null","23","23","null","null","188","null","60","null","37","null","30","null","75","null","45","null",
"1400000US53061051701","Census Tract 517.01, Snohomish County, Washington","2382","101","null","null","218","null","109","null","874","null","202","null","853","208","null","null","350","140","null","null","87","null","94","null","733","null","170","null","113","null","82","null","469","159","null","null","136","87","null","null","15","23","null","null","0","null","17","null","737","null","163","null","72","null","63","null","236","106","null","null","379","null","164","null","50","null","54","null","0","null","17","null","344","null","120","null","9","15","null","null","99","null","73","null","142","92","null","null","94","null","68","null","0","null","17","null","568","null","134","null","24","null","36","null","70","66","null","null","196","null","96","null","191","null","100","null","87","null","94","null",
"1400000US53061051702","Census Tract 517.02, Snohomish County, Washington","1611","120","null","null","170","null","75","null","511","null","113","null","642","125","null","null","189","68","null","null","99","null","54","null","546","null","113","null","112","null","65","null","339","80","null","null","86","70","null","null","9","13","null","null","0","null","12","null","474","null","106","null","11","null","17","null","74","33","null","null","317","null","94","null","50","null","28","null","22","null","21","null","282","null","99","null","47","45","null","null","66","null","57","null","99","47","null","null","60","null","58","null","10","null","17","null","309","null","78","null","0","null","12","null","32","34","null","null","140","null","67","null","70","null","42","null","67","null","54","null",
"1400000US53061051802","Census Tract 518.02, Snohomish County, Washington","2048","106","null","null","68","null","63","null","536","null","112","null","980","149","null","null","285","80","null","null","179","null","82","null","512","null","124","null","38","null","50","null","376","91","null","null","98","77","null","null","0","17","null","null","0","null","17","null","715","null","108","null","0","null","17","null","92","57","null","null","533","null","105","null","35","null","25","null","55","null","38","null","343","null","100","null","0","17","null","null","26","null","24","null","167","75","null","null","150","null","69","null","0","null","17","null","478","null","88","null","30","null","40","null","42","40","null","null","182","null","73","null","100","null","52","null","124","null","74","null",
"1400000US53061051803","Census Tract 518.03, Snohomish County, Washington","2614","165","null","null","272","null","111","null","1283","null","217","null","764","183","null","null","219","84","null","null","76","null","65","null","923","null","200","null","110","null","75","null","712","188","null","null","101","66","null","null","0","17","null","null","0","null","17","null","666","null","169","null","118","null","85","null","250","126","null","null","215","null","96","null","55","null","50","null","28","null","41","null","506","null","153","null","0","17","null","null","164","null","121","null","258","132","null","null","47","null","40","null","37","null","50","null","519","null","129","null","44","null","42","null","157","87","null","null","190","null","105","null","117","null","61","null","11","null","18","null",
"1400000US53061051804","Census Tract 518.04, Snohomish County, Washington","1901","89","null","null","73","null","54","null","463","null","101","null","857","128","null","null","341","88","null","null","167","null","66","null","463","null","116","null","65","null","55","null","332","99","null","null","52","48","null","null","0","17","null","null","14","null","25","null","504","null","116","null","0","null","17","null","107","53","null","null","310","null","88","null","76","null","42","null","11","null","17","null","416","null","102","null","0","17","null","null","19","null","19","null","229","87","null","null","110","null","68","null","58","null","45","null","518","null","111","null","8","null","14","null","5","11","null","null","266","null","75","null","155","null","72","null","84","null","44","null",
"1400000US53061051905","Census Tract 519.05, Snohomish County, Washington","3201","121","null","null","188","null","129","null","925","null","192","null","1283","227","null","null","425","149","null","null","380","null","147","null","759","null","173","null","40","null","45","null","605","167","null","null","77","74","null","null","19","29","null","null","18","null","28","null","1317","null","256","null","103","null","117","null","261","117","null","null","744","null","199","null","132","null","103","null","77","null","61","null","364","null","141","null","0","17","null","null","0","null","17","null","179","86","null","null","70","null","51","null","115","null","105","null","761","null","176","null","45","null","42","null","59","50","null","null","283","null","130","null","204","null","91","null","170","null","84","null",
"1400000US53061051912","Census Tract 519.12, Snohomish County, Washington","858","40","null","null","29","null","29","null","82","null","36","null","386","65","null","null","226","51","null","null","135","null","35","null","130","null","45","null","22","null","27","null","31","21","null","null","72","39","null","null","0","12","null","null","5","null","7","null","374","null","49","null","7","null","10","null","32","22","null","null","185","null","47","null","120","null","41","null","30","null","22","null","133","null","40","null","0","12","null","null","10","null","11","null","50","30","null","null","49","null","22","null","24","null","18","null","221","null","38","null","0","null","12","null","9","14","null","null","79","null","27","null","57","null","22","null","76","null","28","null",
"1400000US53061051913","Census Tract 519.13, Snohomish County, Washington","1620","84","null","null","13","null","19","null","181","null","73","null","895","132","null","null","380","99","null","null","151","null","56","null","172","null","70","null","0","null","12","null","121","68","null","null","32","29","null","null","0","12","null","null","19","null","23","null","672","null","115","null","13","null","19","null","18","21","null","null","524","null","102","null","105","null","61","null","12","null","18","null","360","null","101","null","0","12","null","null","18","null","19","null","193","80","null","null","125","null","62","null","24","null","21","null","416","null","75","null","0","null","12","null","24","22","null","null","146","null","61","null","150","null","63","null","96","null","40","null",
"1400000US53061051914","Census Tract 519.14, Snohomish County, Washington","1697","83","null","null","38","null","40","null","351","null","86","null","783","115","null","null","314","88","null","null","211","null","67","null","331","null","97","null","20","null","35","null","212","71","null","null","76","70","null","null","13","20","null","null","10","null","16","null","676","null","98","null","12","null","17","null","113","65","null","null","382","null","91","null","138","null","56","null","31","null","28","null","243","null","74","null","6","10","null","null","0","null","12","null","89","48","null","null","83","null","47","null","65","null","37","null","447","null","74","null","0","null","12","null","26","23","null","null","236","null","68","null","80","null","54","null","105","null","43","null",
"1400000US53061051915","Census Tract 519.15, Snohomish County, Washington","2557","67","null","null","11","null","18","null","438","null","118","null","1099","185","null","null","765","157","null","null","244","null","130","null","277","null","90","null","11","null","18","null","197","82","null","null","69","57","null","null","0","17","null","null","0","null","17","null","885","null","172","null","0","null","17","null","143","78","null","null","431","null","142","null","286","null","116","null","25","null","39","null","612","null","164","null","0","17","null","null","35","null","39","null","276","108","null","null","246","null","106","null","55","null","70","null","783","null","146","null","0","null","17","null","63","51","null","null","323","null","99","null","233","null","95","null","164","null","103","null",
"1400000US53061051916","Census Tract 519.16, Snohomish County, Washington","1309","72","null","null","22","null","18","null","300","null","69","null","619","116","null","null","276","73","null","null","92","null","40","null","295","null","71","null","7","null","11","null","199","64","null","null","89","50","null","null","0","12","null","null","0","null","12","null","439","null","77","null","0","null","12","null","75","38","null","null","266","null","79","null","82","null","41","null","16","null","17","null","187","null","65","null","7","11","null","null","5","null","9","null","79","56","null","null","63","null","41","null","33","null","30","null","388","null","59","null","8","null","11","null","21","19","null","null","185","null","46","null","131","null","52","null","43","null","23","null",
"1400000US53061051917","Census Tract 519.17, Snohomish County, Washington","1517","73","null","null","31","null","29","null","409","null","87","null","690","101","null","null","285","79","null","null","102","null","47","null","370","null","85","null","14","null","17","null","291","79","null","null","65","39","null","null","0","12","null","null","0","null","12","null","484","null","98","null","0","null","12","null","106","42","null","null","307","null","91","null","50","null","30","null","21","null","23","null","284","null","77","null","17","23","null","null","12","null","13","null","114","50","null","null","115","null","54","null","26","null","22","null","379","null","77","null","0","null","12","null","0","12","null","null","204","null","62","null","120","null","60","null","55","null","33","null",
"1400000US53061051918","Census Tract 519.18, Snohomish County, Washington","1791","126","null","null","87","null","57","null","420","null","120","null","745","152","null","null","332","103","null","null","207","null","85","null","340","null","127","null","76","null","51","null","218","110","null","null","38","37","null","null","8","14","null","null","0","null","17","null","676","null","138","null","0","null","17","null","97","56","null","null","404","null","127","null","129","null","63","null","46","null","37","null","249","null","84","null","11","19","null","null","37","null","37","null","57","41","null","null","122","null","65","null","22","null","23","null","526","null","117","null","0","null","17","null","68","79","null","null","246","null","67","null","73","null","51","null","139","null","74","null",
"1400000US53061051921","Census Tract 519.21, Snohomish County, Washington","1895","79","null","null","79","null","56","null","791","null","141","null","665","132","null","null","262","106","null","null","98","null","45","null","528","null","123","null","50","null","48","null","400","107","null","null","38","44","null","null","32","39","null","null","8","null","12","null","521","null","105","null","8","null","12","null","142","74","null","null","335","null","93","null","27","null","25","null","9","null","14","null","281","null","89","null","9","14","null","null","103","null","61","null","83","52","null","null","64","null","47","null","22","null","24","null","565","null","100","null","12","null","20","null","146","86","null","null","209","null","67","null","139","null","82","null","59","null","37","null",
"1400000US53061051922","Census Tract 519.22, Snohomish County, Washington","1670","63","null","null","27","null","25","null","266","null","83","null","891","132","null","null","369","109","null","null","117","null","50","null","189","null","66","null","18","null","20","null","84","41","null","null","74","54","null","null","13","16","null","null","0","null","17","null","496","null","89","null","0","null","17","null","93","57","null","null","350","null","89","null","41","null","32","null","12","null","13","null","453","null","103","null","0","17","null","null","52","null","35","null","190","81","null","null","176","null","73","null","35","null","26","null","532","null","79","null","9","null","14","null","37","31","null","null","277","null","89","null","139","null","69","null","70","null","41","null",
"1400000US53061051923","Census Tract 519.23, Snohomish County, Washington","2171","145","null","null","22","null","35","null","563","null","144","null","1245","163","null","null","268","104","null","null","73","null","58","null","502","null","148","null","0","null","17","null","382","129","null","null","107","81","null","null","13","19","null","null","0","null","17","null","662","null","164","null","22","null","35","null","110","69","null","null","448","null","150","null","67","null","60","null","15","null","24","null","385","null","124","null","0","17","null","null","5","null","8","null","272","114","null","null","80","null","53","null","28","null","42","null","622","null","131","null","0","null","17","null","66","54","null","null","418","null","100","null","108","null","67","null","30","null","35","null",
"1400000US53061051924","Census Tract 519.24, Snohomish County, Washington","2557","140","null","null","44","null","53","null","928","null","176","null","1175","159","null","null","340","106","null","null","70","null","52","null","693","null","174","null","16","null","26","null","507","147","null","null","153","87","null","null","17","27","null","null","0","null","17","null","719","null","162","null","28","null","44","null","127","86","null","null","513","null","129","null","51","null","47","null","0","null","17","null","563","null","149","null","0","17","null","null","193","null","101","null","261","104","null","null","92","null","69","null","17","null","26","null","582","null","150","null","0","null","17","null","101","88","null","null","248","null","96","null","180","null","87","null","53","null","46","null",
"1400000US53061051925","Census Tract 519.25, Snohomish County, Washington","2629","123","null","null","83","null","88","null","824","null","155","null","1297","180","null","null","311","107","null","null","114","null","81","null","452","null","104","null","48","null","74","null","321","94","null","null","83","54","null","null","0","17","null","null","0","null","17","null","741","null","174","null","35","null","48","null","162","81","null","null","449","null","131","null","80","null","58","null","15","null","24","null","569","null","157","null","0","17","null","null","222","null","115","null","288","116","null","null","59","null","48","null","0","null","17","null","867","null","120","null","0","null","17","null","119","74","null","null","477","null","108","null","172","null","81","null","99","null","70","null",
"1400000US53061051926","Census Tract 519.26, Snohomish County, Washington","1791","47","null","null","71","null","54","null","289","null","80","null","729","103","null","null","497","112","null","null","205","null","70","null","232","null","72","null","14","null","20","null","172","63","null","null","20","21","null","null","26","30","null","null","0","null","17","null","626","null","97","null","49","null","51","null","85","46","null","null","239","null","68","null","180","null","63","null","73","null","44","null","354","null","95","null","8","13","null","null","32","null","31","null","143","66","null","null","142","null","65","null","29","null","27","null","579","null","77","null","0","null","17","null","0","17","null","null","327","null","74","null","149","null","72","null","103","null","51","null",
"1400000US53061051927","Census Tract 519.27, Snohomish County, Washington","1720","69","null","null","34","null","28","null","329","null","97","null","878","116","null","null","301","82","null","null","178","null","72","null","336","null","117","null","21","null","32","null","222","93","null","null","39","26","null","null","47","59","null","null","7","null","12","null","537","null","102","null","0","null","17","null","72","49","null","null","399","null","85","null","51","null","34","null","15","null","13","null","313","null","85","null","13","19","null","null","29","null","26","null","178","70","null","null","75","null","42","null","18","null","21","null","534","null","103","null","0","null","17","null","6","10","null","null","262","null","73","null","128","null","55","null","138","null","67","null",
"1400000US53061051928","Census Tract 519.28, Snohomish County, Washington","2074","104","null","null","28","null","32","null","689","null","142","null","1053","169","null","null","256","115","null","null","48","null","39","null","497","null","140","null","19","null","29","null","335","121","null","null","134","84","null","null","9","15","null","null","0","null","17","null","853","null","180","null","9","null","14","null","234","120","null","null","498","null","141","null","112","null","62","null","0","null","17","null","292","null","112","null","0","17","null","null","47","null","42","null","186","99","null","null","50","null","59","null","9","null","15","null","432","null","93","null","0","null","17","null","73","59","null","null","235","null","85","null","85","null","68","null","39","null","36","null",
"1400000US53061052003","Census Tract 520.03, Snohomish County, Washington","2768","121","null","null","15","null","23","null","533","null","177","null","1493","212","null","null","525","158","null","null","202","null","112","null","322","null","156","null","15","null","23","null","203","124","null","null","104","95","null","null","0","17","null","null","0","null","17","null","693","null","201","null","0","null","17","null","250","165","null","null","236","null","119","null","159","null","103","null","48","null","45","null","661","null","171","null","0","17","null","null","28","null","31","null","477","164","null","null","133","null","77","null","23","null","28","null","1092","null","181","null","0","null","17","null","52","67","null","null","676","null","166","null","233","null","100","null","131","null","100","null",
"1400000US53061052004","Census Tract 520.04, Snohomish County, Washington","2482","161","null","null","136","null","83","null","781","null","166","null","1190","196","null","null","322","115","null","null","53","null","52","null","555","null","112","null","117","null","75","null","380","104","null","null","58","72","null","null","0","17","null","null","0","null","17","null","1076","null","157","null","0","null","17","null","275","108","null","null","668","null","143","null","133","null","88","null","0","null","17","null","368","null","150","null","0","17","null","null","62","null","64","null","144","105","null","null","149","null","94","null","13","null","20","null","483","null","96","null","19","null","29","null","64","54","null","null","320","null","96","null","40","null","38","null","40","null","47","null",
"1400000US53061052005","Census Tract 520.05, Snohomish County, Washington","2475","153","null","null","39","null","32","null","684","null","191","null","1291","203","null","null","336","109","null","null","125","null","76","null","613","null","159","null","14","null","21","null","462","149","null","null","137","102","null","null","0","17","null","null","0","null","17","null","1120","null","194","null","25","null","23","null","184","96","null","null","783","null","185","null","128","null","60","null","0","null","17","null","328","null","123","null","0","17","null","null","38","null","44","null","174","80","null","null","93","null","64","null","23","null","37","null","414","null","113","null","0","null","17","null","0","17","null","null","197","null","95","null","115","null","71","null","102","null","68","null",
"1400000US53061052006","Census Tract 520.06, Snohomish County, Washington","1391","85","null","null","31","null","38","null","115","null","55","null","747","112","null","null","265","69","null","null","233","null","65","null","212","null","97","null","31","null","38","null","87","46","null","null","94","75","null","null","0","12","null","null","0","null","12","null","417","null","75","null","0","null","12","null","16","19","null","null","247","null","67","null","77","null","36","null","77","null","39","null","394","null","95","null","0","12","null","null","12","null","18","null","219","89","null","null","120","null","47","null","43","null","32","null","368","null","75","null","0","null","12","null","0","12","null","null","187","null","69","null","68","null","43","null","113","null","44","null",
"1400000US53061052007","Census Tract 520.07, Snohomish County, Washington","1703","78","null","null","20","null","24","null","351","null","86","null","814","119","null","null","376","110","null","null","142","null","58","null","219","null","74","null","0","null","17","null","134","53","null","null","66","46","null","null","9","14","null","null","10","null","15","null","431","null","81","null","0","null","17","null","38","30","null","null","266","null","69","null","118","null","59","null","9","null","14","null","459","null","106","null","11","17","null","null","164","null","83","null","185","66","null","null","82","null","63","null","17","null","21","null","594","null","70","null","9","null","15","null","15","16","null","null","297","null","64","null","167","null","61","null","106","null","47","null",
"1400000US53061052104","Census Tract 521.04, Snohomish County, Washington","1165","88","null","null","25","null","22","null","117","null","50","null","586","99","null","null","250","93","null","null","187","null","61","null","178","null","67","null","14","null","16","null","53","32","null","null","102","59","null","null","9","14","null","null","0","null","12","null","284","null","73","null","11","null","17","null","22","25","null","null","166","null","57","null","59","null","39","null","26","null","23","null","203","null","82","null","0","12","null","null","30","null","27","null","112","57","null","null","31","null","27","null","30","null","27","null","500","null","78","null","0","null","12","null","12","19","null","null","206","null","51","null","151","null","80","null","131","null","51","null",
"1400000US53061052105","Census Tract 521.05, Snohomish County, Washington","631","56","null","null","11","null","13","null","58","null","28","null","313","63","null","null","131","42","null","null","118","null","46","null","115","null","38","null","7","null","10","null","54","28","null","null","54","28","null","null","0","12","null","null","0","null","12","null","325","null","66","null","0","null","12","null","0","12","null","null","195","null","56","null","85","null","37","null","45","null","28","null","80","null","37","null","0","12","null","null","4","null","7","null","36","25","null","null","27","null","26","null","13","null","13","null","111","null","43","null","4","null","8","null","0","12","null","null","28","null","18","null","19","null","14","null","60","null","34","null",
"1400000US53061052107","Census Tract 521.07, Snohomish County, Washington","1686","75","null","null","54","null","38","null","382","null","92","null","714","128","null","null","356","99","null","null","180","null","64","null","118","null","54","null","6","null","11","null","81","45","null","null","17","19","null","null","0","17","null","null","14","null","21","null","660","null","129","null","24","null","25","null","119","77","null","null","344","null","86","null","127","null","80","null","46","null","33","null","339","null","97","null","0","17","null","null","93","null","44","null","54","32","null","null","135","null","73","null","57","null","34","null","569","null","107","null","24","null","25","null","89","69","null","null","299","null","80","null","94","null","44","null","63","null","43","null",
"1400000US53061052108","Census Tract 521.08, Snohomish County, Washington","2131","105","null","null","86","null","114","null","353","null","135","null","652","145","null","null","494","114","null","null","546","null","153","null","365","null","149","null","0","null","17","null","245","131","null","null","120","75","null","null","0","17","null","null","0","null","17","null","679","null","173","null","86","null","114","null","71","54","null","null","249","null","106","null","155","null","81","null","118","null","64","null","421","null","130","null","0","17","null","null","37","null","44","null","138","71","null","null","145","null","84","null","101","null","57","null","666","null","149","null","0","null","17","null","0","17","null","null","145","null","80","null","194","null","75","null","327","null","139","null",
"1400000US53061052112","Census Tract 521.12, Snohomish County, Washington","933","39","null","null","24","null","31","null","68","null","26","null","383","62","null","null","268","68","null","null","190","null","59","null","166","null","47","null","24","null","31","null","51","24","null","null","65","28","null","null","16","12","null","null","10","null","16","null","392","null","62","null","0","null","12","null","14","12","null","null","209","null","50","null","109","null","42","null","60","null","37","null","121","null","45","null","0","12","null","null","0","null","12","null","35","25","null","null","36","null","24","null","50","null","29","null","254","null","55","null","0","null","12","null","3","5","null","null","74","null","34","null","107","null","53","null","70","null","38","null",
"1400000US53061052113","Census Tract 521.13, Snohomish County, Washington","1067","61","null","null","10","null","16","null","90","null","53","null","538","102","null","null","215","79","null","null","214","null","67","null","121","null","58","null","10","null","16","null","58","42","null","null","32","29","null","null","0","12","null","null","21","null","24","null","604","null","100","null","0","null","12","null","32","30","null","null","365","null","84","null","120","null","50","null","87","null","47","null","223","null","75","null","0","12","null","null","0","null","12","null","87","49","null","null","83","null","59","null","53","null","38","null","119","null","43","null","0","null","12","null","0","12","null","null","54","null","32","null","12","null","18","null","53","null","33","null",
"1400000US53061052114","Census Tract 521.14, Snohomish County, Washington","1551","95","null","null","22","null","19","null","135","null","60","null","774","103","null","null","462","79","null","null","158","null","57","null","110","null","53","null","0","null","12","null","80","46","null","null","30","28","null","null","0","12","null","null","0","null","12","null","501","null","92","null","0","null","12","null","46","31","null","null","297","null","89","null","138","null","50","null","20","null","23","null","335","null","91","null","0","12","null","null","0","null","12","null","104","56","null","null","168","null","66","null","63","null","35","null","605","null","62","null","22","null","19","null","9","13","null","null","343","null","63","null","156","null","48","null","75","null","46","null",
"1400000US53061052115","Census Tract 521.15, Snohomish County, Washington","2267","97","null","null","20","null","30","null","337","null","122","null","1274","154","null","null","411","125","null","null","225","null","73","null","312","null","117","null","20","null","30","null","229","107","null","null","50","45","null","null","13","22","null","null","0","null","17","null","709","null","147","null","0","null","17","null","33","45","null","null","467","null","125","null","135","null","73","null","74","null","46","null","432","null","139","null","0","17","null","null","8","null","16","null","257","110","null","null","103","null","62","null","64","null","48","null","814","null","130","null","0","null","17","null","67","66","null","null","500","null","123","null","160","null","80","null","87","null","59","null",
"1400000US53061052118","Census Tract 521.18, Snohomish County, Washington","2415","98","null","null","25","null","31","null","276","null","85","null","1007","154","null","null","778","156","null","null","329","null","115","null","372","null","103","null","25","null","31","null","197","68","null","null","75","54","null","null","75","72","null","null","0","null","17","null","638","null","128","null","0","null","17","null","42","35","null","null","337","null","104","null","192","null","99","null","67","null","62","null","501","null","138","null","0","17","null","null","0","null","17","null","111","70","null","null","317","null","135","null","73","null","52","null","904","null","128","null","0","null","17","null","37","41","null","null","484","null","143","null","194","null","90","null","189","null","95","null",
"1400000US53061052203","Census Tract 522.03, Snohomish County, Washington","1712","96","null","null","30","null","28","null","197","null","72","null","795","133","null","null","384","97","null","null","306","null","94","null","226","null","85","null","0","null","17","null","127","57","null","null","67","53","null","null","11","16","null","null","21","null","22","null","514","null","86","null","30","null","28","null","21","24","null","null","246","null","80","null","176","null","71","null","41","null","30","null","328","null","78","null","0","17","null","null","37","null","33","null","106","61","null","null","71","null","36","null","114","null","72","null","644","null","99","null","0","null","17","null","12","13","null","null","376","null","80","null","126","null","66","null","130","null","79","null",
"1400000US53061052204","Census Tract 522.04, Snohomish County, Washington","1674","89","null","null","8","null","14","null","205","null","75","null","899","147","null","null","375","114","null","null","187","null","78","null","80","null","45","null","0","null","17","null","49","38","null","null","19","22","null","null","12","17","null","null","0","null","17","null","496","null","109","null","0","null","17","null","57","36","null","null","318","null","85","null","111","null","62","null","10","null","15","null","419","null","103","null","8","14","null","null","65","null","50","null","216","90","null","null","58","null","38","null","72","null","57","null","679","null","89","null","0","null","17","null","34","22","null","null","346","null","90","null","194","null","85","null","105","null","49","null",
"1400000US53061052206","Census Tract 522.06, Snohomish County, Washington","1574","106","null","null","45","null","35","null","188","null","73","null","590","112","null","null","480","105","null","null","271","null","84","null","253","null","87","null","25","null","29","null","142","70","null","null","78","42","null","null","0","12","null","null","8","null","12","null","665","null","106","null","20","null","22","null","33","31","null","null","349","null","93","null","188","null","72","null","75","null","37","null","255","null","75","null","0","12","null","null","13","null","19","null","66","45","null","null","120","null","60","null","56","null","35","null","401","null","89","null","0","null","12","null","0","12","null","null","97","null","53","null","172","null","70","null","132","null","58","null",
"1400000US53061052207","Census Tract 522.07, Snohomish County, Washington","1967","84","null","null","31","null","30","null","224","null","82","null","648","135","null","null","588","133","null","null","476","null","117","null","302","null","86","null","8","null","13","null","154","74","null","null","98","47","null","null","31","27","null","null","11","null","16","null","780","null","128","null","8","null","13","null","44","32","null","null","344","null","115","null","265","null","101","null","119","null","73","null","264","null","84","null","0","17","null","null","14","null","15","null","41","30","null","null","121","null","55","null","88","null","55","null","621","null","97","null","15","null","23","null","12","19","null","null","165","null","68","null","171","null","70","null","258","null","88","null",
"1400000US53061052208","Census Tract 522.08, Snohomish County, Washington","1422","107","null","null","149","null","67","null","525","null","132","null","436","97","null","null","175","74","null","null","137","null","78","null","461","null","82","null","103","null","56","null","247","74","null","null","78","45","null","null","33","30","null","null","0","null","12","null","473","null","87","null","23","null","26","null","201","71","null","null","167","null","65","null","37","null","31","null","45","null","40","null","177","null","90","null","10","18","null","null","67","null","52","null","57","43","null","null","26","null","26","null","17","null","23","null","311","null","88","null","13","null","17","null","10","15","null","null","134","null","66","null","79","null","62","null","75","null","49","null",
"1400000US53061052209","Census Tract 522.09, Snohomish County, Washington","928","57","null","null","46","null","27","null","355","null","88","null","373","92","null","null","106","46","null","null","48","null","28","null","279","null","75","null","46","null","27","null","201","72","null","null","26","18","null","null","6","9","null","null","0","null","17","null","258","null","63","null","0","null","17","null","77","59","null","null","131","null","41","null","27","null","20","null","23","null","23","null","148","null","46","null","0","17","null","null","46","null","28","null","71","39","null","null","31","null","21","null","0","null","17","null","243","null","70","null","0","null","17","null","31","39","null","null","145","null","70","null","42","null","23","null","25","null","17","null",
